"Greater Toronto, ON","Greater Vancouver, BC","Fairfield, CT","New York, NY","Nassau, NY","Queens, NY","Sussex, DE","Fulton, GA","Broward, FL","Miami-Dade, FL","Palm Beach, FL","Hillsborough, FL","Lee, FL","Sarasota, FL","Hennepin, MN","Lake, IL","Cook, IL","St. Louis, MO","Dallas, TX","Tarrant, TX","Harris, TX","Bexar, TX","Maricopa, AZ","Clark, NV","Los Angeles, CA","Orange, CA","Riverside, CA","San Diego, CA","King, WA"
1044606.33883911,856505.783903169,2095.29795223242,4494963.14477044,602020.016912691,619367.897054189,7040.993046691,358453.339075599,1248675.8314194,1001835.93641698,1551106.23852865,570470.617578194,681565.448719243,855683.277056744,365185.972587026,204618.096078189,46867.2352553684,486657.150405766,661206.523388664,205010.507606827,623592.85359689,154271.146021772,571217.709444552,470984.51026253,2399009.01985912,1938213.78509639,1183494.44081953,10501066.2102787,1833890.19923398
1219676.40806076,1709637.09309587,626588.93758166,4019963.14477044,582860.368724614,1104425.29442316,7040.993046691,1071388.77448161,787977.235764247,1385135.50461596,1587186.36457912,555909.949240179,657718.117844474,868583.277056744,654214.947461934,508414.239561004,266750.566596156,481129.941432264,492557.492459685,129014.801574539,675755.859362867,257252.28547247,431970.982466254,560859.636977925,2127259.44388749,1717100.09672772,609023.786799278,1658082.65437889,1181065.96956918
1204682.33062382,1032166.06196929,713908.237209932,6181733.14478734,753237.284301693,603461.045968304,31365.0626091267,811366.692482285,946234.268722523,770025.517915548,1551106.23852865,523195.936534773,612981.106780932,659753.459585842,787854.882967732,930944.070338701,266750.566596156,481129.941432264,90430.2060017346,129014.801574539,662359.729786753,320246.234879114,703732.871996523,469367.246271666,2939989.71747324,1662600.09672772,734059.398320792,1499185.01626399,688572.709277182
1138710.41627604,1277746.2695807,-792595.330630268,5941733.14478734,898663.434074402,778276.269486867,31365.0626091267,357340.436388214,1019710.8117917,1092071.83019569,1551106.23852865,362070.810287385,581041.210894486,666302.100660127,644725.506801814,930944.070338701,279940.0905262,399005.424622752,44943.0522120285,138833.496201596,1051266.22672126,152918.679401643,602379.443678399,636503.18354823,4772435.11356363,1869632.8395689,158155.146573927,1224080.18326364,1012119.20922315
1070208.88911293,1751753.85938171,523899.463007001,5826733.14478734,741922.982693872,1093039.60797862,134550.018170663,596718.947402673,893943.692991161,1111299.83452222,1551106.23852865,367652.254260476,537732.110563649,339681.428680728,447320.13477571,825657.148216783,312194.057453954,399005.424622752,417385.106178814,138833.496201596,1051266.22672126,183293.440973992,714915.125858938,-324955.090157024,3331938.43330715,1354060.65210521,774798.558013213,4082786.02064903,1009736.78625667
836654.220117282,1448149.97135871,1965719.74997349,5736733.14478734,698844.453333384,938280.703078834,134550.018170663,1187215.60466231,695497.643645496,454906.407735127,1910082.53718643,676957.616322951,615858.53429869,517921.970015958,751727.833330864,239485.688888494,-306128.838138396,384987.924273376,421223.591418211,389082.276190022,699042.491657446,282210.421201714,348973.594247413,-331955.090157024,8801355.17287818,1886100.09672772,211629.626270071,1657817.53985596,2141937.43092594
656873.514969593,640266.099103292,1757029.12139099,6141733.14478734,1253082.60379437,1045483.17044534,132870.539872021,599222.377563177,648980.573069977,207149.571029319,999971.798292425,462202.412003699,401873.392438119,1159322.78840517,776141.384023129,239485.688888494,-306128.838138396,470003.67666596,979319.850201684,205808.010280063,973659.896631918,178914.645672739,494901.149526524,204705.646906476,3063388.73612729,1730100.09672772,88318.137208494,1100172.57241482,1175310.27190262
456713.445747946,566850.118623613,1508507.38106814,4966423.14473664,1934507.69879657,671485.708680374,132870.539872021,759301.580106775,315342.383279966,1198867.81969283,883617.552669586,479260.250845924,572304.378175794,1051434.48657974,677214.947461934,723694.758070862,524770.601654858,470003.67666596,246780.947324841,205808.010280063,749671.093365889,229593.250231872,458649.283302035,457909.738987243,2431777.3332432,1870951.89404142,823958.936301188,1477053.45900253,979727.138946256
1144410.41627604,1264535.58195114,1727474.34944925,2234653.14471973,1006785.46167592,1106517.47196768,-267581.492678858,759301.580106775,1033710.8117917,741042.629037909,528970.337985117,572756.226130541,632018.727584669,548582.380707019,837773.022264781,723694.758070862,524770.601654858,547791.22289256,430169.845077005,137588.644236304,701221.363290137,211251.576703237,828338.324312301,-32238.6037785867,4835357.04750456,1784595.86363391,754719.470966147,1087468.1849365,966758.021242334
1167710.41627604,917037.279340862,1802394.16448224,3393193.14475354,1225469.50431869,899868.154014486,-267581.492678858,781346.580106775,1050573.02598959,976558.492154612,1844934.60842091,452296.232935276,710197.121532322,948432.560243206,1802797.92290927,350008.117453618,23467.2751760838,547791.22289256,866433.020256703,281100.849396129,790792.814191542,305290.116014321,641345.397897753,62834.0374040538,5670900.35524965,1030325.64175094,536845.908393165,1555932.6901038,1292748.37434698
1924434.92526497,773896.480369848,1618718.532516,6145733.14478734,577161.011669514,1370681.20421987,-135976.004808964,781346.580106775,848046.99433211,1130865.59854088,1874834.60842091,448826.935303898,447279.263093568,840760.78357564,136928.958383895,350008.117453618,5122.6963469105,513422.406632586,176988.45144834,186752.144654297,790792.814191542,225179.350022452,704556.438758855,24384.4602133729,2839847.11892284,1350201.12892633,383079.252741127,2003179.19205693,994891.802046479
1098710.41627604,576901.357361596,1631718.532516,5735233.14478734,997608.017775308,943448.462382995,-460306.744539287,1040150.56149304,997209.922810821,685723.649973196,833954.550798038,474500.236565392,438736.393211793,749032.250329092,544615.885405628,649731.878507812,665317.053984917,513422.406632586,862364.269521752,273753.453929717,955102.704013527,361929.581936384,639135.620617923,260303.65155225,5346561.8667284,1136543.30502886,544126.446721493,1826352.36195951,1058618.61400807
1199776.40806076,2065444.77096527,1584507.38106814,4449963.14477044,1116991.6434307,637641.345374969,-457781.744539287,887711.187987964,607799.731306064,551468.673234465,2037917.19933113,757343.19511457,163086.153839688,571988.991142432,907900.303582991,649731.878507812,250378.402592518,469386.530707159,789738.481004354,273753.453929717,740315.277823002,232331.980285077,211652.365623458,31795.9075200886,1943909.39194262,39438.8903654478,313927.036943258,1386325.00780515,1578819.8910999
1203776.40806076,1105647.53286284,1830492.38160987,5671733.14478734,571519.697933952,483448.462382995,-128454.004808964,1069941.79248228,566227.519830969,-880865.105260333,1851268.01115947,631382.761920582,140664.979182685,584803.717082543,907900.303582991,427011.414918668,268722.981421692,469386.530707159,306556.832711112,183600.933614213,644816.794078129,278984.992031943,648632.791487548,594607.016069748,2213891.29721513,1037650.2604622,534408.672680161,1587427.95783772,1030925.26663935
1099798.57114991,154424.284137743,1671833.52419478,5945733.14478734,877903.866965642,700789.131773876,-145966.004808964,908189.67985638,686786.103343748,354693.7620792,1944342.00566239,547914.454654099,411189.062337024,672879.607179024,784664.639725594,427011.414918668,661091.372872182,356526.39688963,546068.659540092,264590.238883098,834287.938954746,261137.485751696,599700.525149754,534448.18967121,20412768.3561509,1780879.27077876,1668063.74587335,1609130.2953486,1202535.59582651
1209582.33062382,1203795.43220459,1693618.532516,5695733.14478734,252808.890779523,1352817.92838026,-145966.004808964,771898.580106775,1214729.18098537,972447.555667091,2142589.86322049,586400.605672535,-480282.018676816,592777.13624811,700716.818555305,277618.235048315,324725.586730794,356526.39688963,337629.351579252,76476.9129847726,834287.938954746,453228.083099044,695987.648244028,461870.492733795,8128532.7932769,1741190.69312737,729885.287924022,1620884.09551589,1484768.56137536
1058710.41627604,161753.934920807,1804507.38106814,5861733.14478734,505429.047950736,735506.055595764,-464416.744539287,1012672.36049465,673840.004229841,1007547.55566709,1551106.23852865,602535.177443855,344063.759702296,842926.464801195,690078.434068874,592366.849293894,343070.165559967,448076.946040677,883038.221992199,76476.9129847726,629595.296607847,190431.62590046,423021.145820208,800117.750810361,3059373.40785941,961539.476580006,672513.786799278,1634984.09551589,1023757.54080206
845047.819891286,1253708.76091761,1870918.38160987,5861733.14478734,5743.94537569454,1504933.20177141,-464416.744539287,759069.580106775,969872.638451361,994486.221862983,974516.280524618,611407.72322018,438490.016929703,781312.198177921,690078.434068874,592366.849293894,652677.495453429,448076.946040677,1053275.38525416,384663.01722429,688200.856880659,258566.349324386,703586.426534323,447560.550602775,1613589.25760402,1777258.6404271,521253.424815746,1134177.16985755,437270.712271024
1461183.83293261,1988784.49289915,1641597.42624046,4369963.14477044,1177394.31732073,809586.62092457,379298.366758941,759069.580106775,827821.811498961,769688.181992956,1551106.23852865,322945.584347335,482379.263093568,487918.069369188,1460114.63218195,900175.203952492,572902.815962299,556909.762417578,468072.404173072,384663.01722429,732334.817771344,283675.670678164,684679.917847114,601143.336661068,2102079.83996786,1205368.03546429,735112.869268842,1105956.53947341,1378744.5145433
1018898.57114991,1470581.5158847,1935833.52419478,4594963.14477044,1001072.36220024,1425391.54287801,379298.366758941,616703.806863424,154492.076983959,806869.962253337,1551106.23852865,450248.792321072,94462.0943597812,481240.865061549,1097438.97867408,677581.402374005,375123.041302765,556909.762417578,833876.644266316,571007.117002802,732334.817771344,396727.728714428,677356.786437388,401655.815648003,2500065.77734372,1359653.61638095,723250.923689067,1474960.31321106,1225981.34857512
602613.445747946,1448175.7278844,1804688.59670824,5861733.14478734,1092229.67240635,3149846.72498664,-1221208.17306413,909543.564404965,725001.058296757,1958991.78226626,1242369.61021127,505015.965360137,517642.430374876,895498.883580938,1139125.10551081,-127557.888079632,653408.627328968,523691.22289256,295321.803201265,571007.117002802,805069.614369328,128415.02715698,824061.153273006,603540.239934527,2750065.77734372,1551305.50594291,830714.224254438,1653186.50478782,1371203.12022733
990108.889112933,1079637.59263434,1800753.45762506,-1065346.85528027,1371674.68607347,1042877.04293982,3952.2403930357,759612.857858975,592260.861904991,166221.990090695,1551106.23852865,384008.825687546,476228.869051045,691890.21969022,1087722.32594308,-127557.888079632,645411.132836282,523691.22289256,409292.641566552,152975.022268562,673691.163683366,140535.850371485,516447.086211064,414611.37890136,1983270.03938169,1209652.6272937,829324.224254438,1611883.35203069,1395203.12022733
837814.289338929,1215524.12676463,1848724.17161471,3261423.14473664,1297827.89998467,660232.538438973,3952.2403930357,818490.320625836,683841.733490428,271137.843584837,1327004.24856885,628971.516925886,335590.016929703,850913.997395677,1087722.32594308,-28065.7830024433,794827.400312548,426815.583110618,1103248.98970915,152975.022268562,673691.163683366,222685.182774064,719988.687310987,599541.239934527,2031231.74508591,1266738.79500224,1148205.1641783,2092419.86807157,1069457.24319452
772343.902154261,375510.802787942,1818724.17161471,5996733.14478734,1214801.83602052,1117744.7958542,21580.0626091267,331740.130308299,264077.231872907,1955228.69441931,1327004.24856885,473517.84439794,319445.228654919,651250.962579343,1086154.9371124,-28065.7830024433,769494.344414923,426815.583110618,-335995.140446884,466112.478891365,592260.844282194,222893.892241363,718605.738123488,876000.742573175,1449748.23389332,564914.118590914,817824.224254438,2199008.0760176,1102920.60108978
1249914.811676,1072293.98741379,1755996.96673783,3714963.14477044,766494.508350568,843680.487029277,211350.314469556,728809.470004278,501640.022157186,1262913.93188839,1551106.23852865,599438.302811546,361650.121043257,295612.204696226,1140199.63156863,460463.343223713,397646.33798776,223625.632121918,414148.031920153,382774.349814122,592260.844282194,280499.4373681,589179.557713708,823160.127156455,3250950.99673077,1375038.15653584,468170.436229199,1535039.19952456,1120652.16526261
1113804.49371298,1462001.25918499,1896600.24449146,3914963.14477044,815841.110970857,988010.811372235,-64203.2164167156,759994.470004278,367253.124094098,754331.933889393,1551106.23852865,652755.614507893,579505.511113322,807768.551116633,89097.8982339446,364474.64828637,403640.586502164,223625.632121918,1056919.24180111,391786.677235761,504549.665631353,62705.3514185847,715487.813279814,783457.742996016,1850662.43504418,981179.900682006,471500.436229199,2036661.8096453,1101377.89056253
1134804.49371298,2582000.04499116,1703056.21233084,5771733.14478734,791581.862840837,833758.813820698,-253973.468277145,764794.470004278,207975.240662377,374598.44166424,1305423.26771303,295211.3798681,-46561.0904922197,816333.075236609,1647398.08534328,821225.739898915,386742.761346149,488209.844392061,972886.308122428,716075.144530375,350171.619382812,-39193.3675858207,589189.557713708,785343.826839598,1314335.32818655,309179.258727664,566267.290520684,1601112.66538404,1116372.53553879
1059710.41627604,987431.040890378,1836800.96561359,5971733.14478734,1100206.47233661,783905.122355615,288408.193080346,753016.522902051,493867.824053941,995613.068724189,-4965792.32595662,441893.945394499,307356.690611326,781291.044597737,678532.968896979,821225.739898915,405087.340175322,488209.844392061,589440.553777152,716075.144530375,350171.619382812,323740.279656817,600264.941263853,791943.826839598,1172793.63722805,1301707.27741935,633296.491875059,1838620.2084743,1065403.02405626
1057022.26140218,96897.5675151949,1752412.02974132,5746732.14478734,1124773.03067274,763665.708389387,288408.193080346,947190.708598466,547751.462520474,810178.852425818,1195255.79358266,500419.029471352,549828.170138426,595385.519825694,1079462.39681056,633579.616228703,391746.127086577,581933.131584322,1026021.78834373,496821.426351175,657526.544147532,393793.6457883,578686.640428071,857388.348275505,2028605.44400281,1245137.55864317,702025.675465015,2033643.97462656,1081378.89056253
979638.501928264,4051771.751793,1714076.38351014,5796733.14478734,1103263.02207445,784409.073975885,418660.847656917,740644.830733995,562651.462520474,680084.574366411,1033449.68033446,488268.962745332,707993.969192143,1054899.01069971,391132.725245963,275504.525368395,777436.618657787,581933.131584322,889151.09605028,212486.2289517,469794.134104412,264782.573097344,649867.809112814,798156.982066642,1911974.50517607,1332111.02707031,758985.601794683,1848939.52815975,1154636.78625667
1047238.50192826,401439.179318167,1912212.86973796,4688193.14475354,765326.099098869,669458.785689516,418660.847656917,633672.278601939,496137.35521455,735707.912407488,1039605.62462795,653351.722980247,345661.407284378,695491.329593739,359634.035011322,275504.525368395,544114.368834384,443259.459189982,507532.025482921,212486.2289517,580232.008750043,477416.840251874,624997.207120457,687956.305826532,2146637.13424088,1339408.89406027,800368.313899288,2000486.35666672,1134057.39199829
593182.832932614,239713.383812389,1955814.76869462,5971733.14478734,971471.185770042,569072.324256377,284602.854479712,633672.278601939,518602.162004079,647441.885337929,1187926.28944421,336572.424684736,640437.270469262,835148.498965462,359634.035011322,669082.077094158,673828.156431527,443259.459189982,899080.370188504,434281.542732729,580232.008750043,380035.605430116,559997.207120457,592108.825362393,2069159.46482815,1213950.02175355,849814.244717403,1514183.54514875,1266444.61980871
1230102.96654987,-1486549.95933657,2024512.58443913,5695733.14478734,896183.733271141,653412.993647257,112652.532900103,638452.643431794,555190.91802929,1192927.56625951,1077549.68033446,320898.541561321,220243.638018049,868193.945244506,524063.359429578,702020.778635702,537091.322971288,478334.406903451,1336899.60939175,415330.01793148,258725.15558781,381624.267211885,573513.352618804,823059.653660978,1852379.52224754,1260364.59586045,443694.270952669,1901514.93513635,1192591.59110061
1138610.41627604,-514685.44097387,1920902.81981066,3488193.14475354,541802.616003527,1049232.49097059,313007.342200484,722805.465101247,347522.613920913,1467821.62890583,1417460.67121185,364166.032086157,537943.04011507,18756.9374208852,2002602.6818597,702020.778635702,537091.322971288,505128.301942596,392356.608192095,421230.01793148,459497.495492987,342500.155674439,403028.111101153,841009.653660978,1774963.50055368,723326.282754961,472739.920773428,2442632.76155361,1107102.52501225
1104898.57114991,1898186.39287645,1833892.84120807,3488193.14475354,625653.127037555,579985.625032278,313007.342200484,730663.794933799,614791.272550316,772933.517209387,1546560.67121185,469613.728665354,749083.991603836,1140541.16845736,-23929.2620892718,553791.893896224,670068.376909979,505128.301942596,851843.183426332,225162.304118977,219777.771774376,333073.272329471,403028.111101153,770153.549542933,1539521.26194025,1248430.52441193,563591.001370701,1505113.76173328,1235335.0967825
1131804.49371298,1105395.4303585,1937342.5915716,5785233.14478734,641873.559170614,820676.60797862,128549.940443817,974163.604883646,271099.461751498,683615.911701327,1481847.61185274,216501.830917156,369918.537402603,933924.277708811,-23929.2620892718,767374.403863406,670068.376909979,442679.159856448,-401679.307929282,384223.419659668,572633.580930531,350327.374329811,619315.132542845,823059.653660978,1650645.7235465,1341079.50948741,453595.270952669,1313870.58460193,1209212.85419941
1461451.19064538,784855.446065537,1764249.11812118,5786733.14478734,1274294.10985249,713501.665486601,128549.940443817,758431.344496407,675730.235405958,554020.756062865,1477062.27488796,306729.876637857,651993.612502443,1103770.08957854,1294009.20361416,767374.403863406,764413.21654123,422432.469647288,762067.319288666,554245.081876901,538546.84471308,53891.0697249238,20246.9654527939,839559.653660978,1778949.67148631,723368.130250165,448695.270952669,2194922.96100377,1169735.0967825
1124804.49371298,630971.487587819,1968527.90896654,5825733.14478734,958036.788625495,713501.665486601,132336.741744154,750499.48154538,294657.848875778,2219502.33029232,-2191703.10882222,457427.74137076,453716.098441824,745641.119299098,469630.398716913,721244.963065014,764413.21654123,422432.469647288,1011608.42982967,554245.081876901,512223.745438675,399814.518084468,388355.44824737,827959.653660978,3095697.51631601,709494.462737801,351314.713186352,2341663.87698429,1160595.7235772
913083.832932614,882774.386642077,1954127.81386693,4269963.14477044,1301695.4027806,840258.813820698,132336.741744154,769670.316629104,645740.235405958,1123377.68490009,782551.558827108,435327.74137076,458716.098441824,564818.371580446,720009.309506496,721244.963065014,719422.394965753,446249.697580572,483199.01012817,394526.882745998,603417.995089232,251886.273027538,742112.756167071,830809.653660978,2438388.79411264,164457.538477327,454659.122127804,1776119.1238926,1182142.632727
860202.966549866,1172006.91002861,1992607.73778725,4314963.14477044,1560059.10220974,750556.819464051,323611.132729455,796601.951456769,245716.532327017,2733863.5345718,1278464.04015946,659443.245960564,468716.098441824,1096734.61369851,709010.725164187,306128.058379661,719422.394965753,446249.697580572,974766.853049154,627060.94314572,559590.914248253,320207.123341667,761014.69719024,826059.653660978,1832207.51703643,1405653.61638095,283631.492133936,1905749.0000744,1330519.50683069
1239588.25318689,-169678.301623035,1718749.11812118,5696733.14478734,101653.127037555,877833.467693547,-339897.365816089,664404.708302029,414468.71303482,-30664.4028147812,-533045.139869723,515949.884113653,538716.098441824,608356.74810724,536593.055669499,306128.058379661,489792.119010982,480613.356300886,551161.35531672,627060.94314572,513217.616640479,229229.418293888,687887.648244028,844059.653660978,1833768.62796688,1256833.820093,578196.491875059,1404361.47731886,1242821.58057407
1238682.33062382,1685320.32681002,1646719.3617,2588193.14475354,57378.2640057549,640251.884731048,-339897.365816089,672404.708302029,540714.195021287,-276861.041131253,-437774.514314419,419721.511720645,954702.992187771,671184.639241612,849635.423596678,731316.475619703,489792.119010982,480613.356300886,830623.245446242,233061.594658546,513217.616640479,272298.320015001,632913.72486443,830059.653660978,2377285.07610743,1430229.04227406,740266.120685022,1410573.12716699,1533157.03224865
1118692.49371298,1484367.7757016,1815721.60417057,4819863.14477044,1565993.00385243,837045.272681774,-174987.628631259,744305.465101247,404190.704780518,1023314.22821844,-619491.345377453,181579.27889591,630740.601154291,441326.471319501,444368.115983001,731316.475619703,758301.743510575,376525.317722666,864927.300933698,233061.594658546,408745.060227511,284213.882704257,527926.30743958,105179.708575548,2317243.58890535,1501258.79957249,1036593.36348389,1998900.19990711,1065381.90976123
1101804.49371298,1198519.78829145,1877757.65457509,6495733.14478734,1231634.63765543,997892.58225311,-174987.628631259,692275.655479353,282223.527785913,1033214.22821844,-372947.143504569,68700.8692733074,572996.155102427,149274.619684332,444368.115983001,1081748.84300578,758301.743510575,376525.317722666,29619.3661825059,474888.784031452,335855.692091203,461812.90189403,826540.194965871,-8528.98244756833,1915887.14914106,1261722.50109343,831608.41101891,2114509.94146846,1225784.33415991
1124710.41627604,1527379.52783901,1972965.58878138,6610733.14478734,318979.833946609,548299.66577661,-179252.924937774,1034703.60341353,329140.498422972,1035314.22821844,433038.434621122,402881.4647447,532519.947065059,-546752.694261766,757634.490447002,1081748.84300578,430941.418112169,488718.950205604,1249633.91321313,360809.661541659,334162.528956308,163404.942834719,417559.461023037,506391.482173722,2195787.81276669,1227248.837069,885252.764791647,1545869.35712059,810440.040920814
937654.220117282,1473878.30353696,1915112.60821403,3593193.14475354,-409645.616059795,599299.915310692,-179252.924937774,810154.017918263,-291282.523156635,950374.490742289,745256.050172601,421364.713825008,632332.177324381,307289.894010463,440242.937439504,916690.253250328,430941.418112169,488718.950205604,-79883.5388855306,360809.661541659,603554.930326674,369372.272329471,688279.917847114,-2496729.80883515,2191126.2174042,1327211.96448304,779389.606153104,681820.00289492,1087833.75754857
477613.445747946,1728681.96633488,1496166.42868245,5811733.14478734,1260707.43476268,953736.645860862,339362.673366589,810154.017918263,420468.71303482,780802.055674161,157041.88209066,495658.371808121,546452.497135607,524020.043679427,582627.806258529,721437.220320731,769300.581237242,486567.417360757,1178725.86023788,367733.40128547,601073.255172216,425993.831412834,541075.588946404,625499.677526852,1814217.89708469,1214500.78791324,630084.749652738,1276769.70190835,994541.59110061
999463.035771513,116950.046897803,1023086.91671496,4519963.14477044,1550462.37707866,590222.805315256,339362.673366589,901853.202308535,480917.030411487,1010795.8280772,-152410.758102086,679563.264111144,623144.363234665,968191.273145524,582627.806258529,657020.332136888,769300.581237242,486567.417360757,451852.806444408,456946.948793124,607073.255172216,418993.831412834,733361.571321138,616223.028952708,2290511.5229616,915321.854063859,664967.693719099,1312576.07719956,1152500.44175947
1009086.72602378,1605396.55833003,2144682.70420596,5646733.14478734,598634.628726622,673389.347823432,281494.316770645,730970.652909904,636901.34766694,643076.342593668,658775.026485297,246221.918624125,668069.389144466,1125275.4872318,503174.157626457,839399.444901312,657448.341851277,510400.492655069,341372.05478465,456946.948793124,692330.86942396,440464.469002805,600959.900563148,676383.473936537,1975010.46107428,1294063.26725312,349314.713186352,1657419.46429532,1124594.48051433
829826.656802132,1251519.78829145,1729791.92988673,6031733.14478734,1259823.6561538,769547.479270262,281494.316770645,653175.655479353,486656.882185724,115714.300723094,1417265.96527239,188090.809352023,646979.010043073,554550.891137135,232459.937316841,839399.444901312,657448.341851277,510400.492655069,645383.380927147,356400.314129693,647179.379157502,345628.464583285,479382.617031839,569371.743841699,2256657.87784193,1203844.65564971,816714.224254438,1466489.06333959,1260081.56903038
874826.656802132,1776889.05659741,1714791.92988673,5776733.14478734,1089879.76440211,934057.342346488,-177958.165939178,753500.772547874,-285954.801670846,1150915.85076393,1583264.96527239,264513.544631622,-588683.329959194,488579.480060249,232459.937316841,70541.3482488862,661455.731625812,444397.030086919,-139758.636054854,356400.314129693,488750.567419293,350370.519596162,584622.789212215,889880.147430918,1829532.64979245,1781130.48866882,795383.727877017,1641282.2593727,744587.012212714
839926.656802132,944709.035231001,1747143.13839435,5961733.14478734,1058350.03909669,905409.073975885,54452.2403930357,750063.091417671,731746.754599067,1017895.8280772,1517265.96527239,432686.325287672,659121.879924848,1097981.91487188,590258.706371478,70541.3482488862,661455.731625812,444397.030086919,568119.416157538,483260.670390716,353842.270888736,253103.825481621,637576.14716074,-27961.955204443,2174308.7021388,1323646.07799832,566767.290520684,1263743.3814235,943476.797800354
1059086.72602378,1059139.04216147,1574099.10623373,4669963.14477044,1552631.26582391,793755.85809272,44452.2403930357,775667.671877444,317381.025929314,83482.2017375577,1453265.96527239,368701.187989953,352736.304039368,995443.355549743,717749.698050964,135439.178139294,405170.059469343,403745.19583678,680187.961271818,483260.670390716,353842.270888736,303234.160792025,704813.051050984,229879.032335438,1929993.51601982,1292437.28954587,549749.141565792,1486131.47139253,1594198.13846648
1149858.64037156,728100.270216249,1614199.10623373,4244963.14477044,506280.77738096,499270.358030911,36808.616563119,726749.717273683,352612.63833215,1111355.83160801,1368290.3944967,536276.929834355,716166.913305214,733986.289056645,885121.151539401,135439.178139294,405170.059469343,403745.19583678,780201.393755444,479117.379514234,639039.603410554,175846.542974333,452854.367006357,671645.518076874,1538737.61250073,1761386.50210032,466000.436229199,1428262.23395916,2579301.91119343
1090274.88089765,-168335.372713297,1813862.90540031,1153312.15582588,1383831.54283665,879625.806061682,234200.140947706,787748.566974414,684868.272550316,891302.035991197,1587784.17532324,47921.4187041167,538232.110563649,559864.515648232,407075.868682825,534417.662787778,399093.261323958,309311.395766078,1159650.16610907,422818.335213604,639039.603410554,430502.962024492,524771.800955557,745022.454084915,1673550.59484691,1651647.79884484,402806.337377843,1609419.30085808,2359198.13846648
1058698.57114991,486629.239089675,1369111.60981787,3688193.14475354,1081633.24776472,605202.376287414,220768.332518706,787748.566974414,408904.992025268,712330.044375576,1571784.17532324,647362.436694713,907572.895544781,837382.817739907,2218909.92977319,806317.662787778,399093.261323958,309311.395766078,772861.364453716,422818.335213604,563864.998047007,410742.6457883,663741.792549653,354874.111319085,3626713.9543824,1310733.87176751,524096.773680298,1571998.35499386,3086086.32124162
1234682.33062382,1215155.84742741,1419825.30199739,84653.1447197348,1215028.23692969,804401.170735345,220768.332518706,736168.20608072,407088.334164842,-896899.582636875,1258240.53604808,452511.195834368,543442.110563649,852897.599356584,650711.205275193,806317.662787778,219251.432497102,483886.229301867,192869.149716614,349599.896964999,563864.998047007,355361.124853361,689134.880063329,420611.480273676,1795354.22144424,733335.824252539,515967.433472487,1494670.8704012,2984198.13846648
1234582.33062382,1401342.01917592,1670542.01309889,3894963.14477044,641034.561233016,792400.43180335,36912.5601607977,731167.20608072,647895.083056396,1479198.07883209,1395377.85385936,674669.280231103,902572.895544781,852897.599356584,443854.296964394,947533.158612999,219251.432497102,483886.229301867,358488.083349126,405296.536599749,694473.325189275,497113.728016362,615042.445121969,805077.002341106,1756416.45224736,1315980.05570556,395163.149358782,1072031.93346349,951031.872553759
1104710.41627604,1811555.75935902,2177396.19337373,3914963.14477044,1345889.15353221,499477.25898938,36912.5601607977,676575.233369676,462329.11625375,390480.165045078,708266.221862326,532276.929834355,578700.61609542,847897.599356584,443854.296964394,816498.47930382,63836.999221313,275884.133302572,1087567.77385337,405296.536599749,694473.325189275,218666.275935364,623953.259634449,802977.002341106,2342311.70215519,1220482.76459474,470772.33060983,1251053.45092624,1029947.71065891
1244682.33062382,1710690.14374276,1717814.37239871,3916963.14477044,1335262.26263163,753389.347823432,63756.2903813316,757240.307493474,273338.524072715,815943.090144455,1502831.0237046,651501.789706267,754422.757182318,839997.599356584,750941.679421806,443274.827060113,63836.999221313,275884.133302572,-230222.525305735,253858.526589033,305825.582719796,273958.663350818,677862.062794326,800077.002341106,1916743.67669106,1293063.26725312,374588.480459672,1099258.11543375,918107.032248649
1259482.33062382,1795703.29094711,1355264.74384727,5866733.14478734,695230.954836601,639571.84228468,264889.251095317,657270.540816304,179927.559975213,852393.149876566,1409377.85385936,485501.324487925,641324.853920177,850447.599356584,750941.679421806,747872.971579691,285049.664465838,421783.90701897,223866.063459242,604458.966742467,305825.582719796,274602.163001785,448950.833822,683223.130325025,1765541.08942503,801316.380040737,551547.795744972,1271002.73808714,918107.032248649
1109610.41627604,1165886.23308225,1965746.37637767,4269963.14477044,970815.310517575,749531.222766382,264889.251095317,918140.332166938,151724.754838145,853393.149876566,361424.338808812,479173.206140533,-32939.4844398723,845497.599356584,805607.463088452,938362.390684784,317900.771519005,477556.111230124,613604.295407028,604458.966742467,681827.098920809,233956.37642401,708710.232059984,289600.709207071,2338531.91703516,1333472.42358165,438514.681466928,1254564.63362459,989634.386792614
1099710.41627604,1958035.19311856,841164.16469648,5531733.14478734,1432886.57061251,753788.371100479,281978.757029605,895394.893213284,781746.754599067,405775.976169526,-241333.121588997,532812.660579773,593093.790847293,847897.599356584,677813.824805912,790424.301207394,-31251.9549155901,477556.111230124,626265.355108602,433119.881326743,681827.098920809,205530.974353864,728832.692711721,276365.436979021,1760867.84675518,716326.282754961,575542.288658922,1198328.30262548,878107.032248649
1124710.41627604,984718.952821984,1478319.00204332,4044963.14477044,1121830.34087885,499190.553375502,281978.757029605,868236.571253055,88393.6182904948,1655255.4889825,1316556.93420714,403346.177659419,683030.980255685,831897.599356584,616466.377854297,790424.301207394,-31251.9549155901,480358.803394115,1077442.96139896,433119.881326743,533302.311733202,443575.319316935,560549.612112294,534475.649860886,691046.342491655,1760165.42887955,776999.648463649,1316740.09467946,987622.252941426
